,제공기관명,관리번호,공원명,공원구분,소재지지번주소,위도,경도,공원면적,지정고시일,데이터기준일자,시도,자치구
10374,서울특별시 마포구,11440-00033,뒤뜰어린이공원,어린이공원,서울특별시 마포구 성산동 588-8,37.563154,126.909348,530.0,1984-12-14,2020-05-14,서울특별시,마포구
10375,서울특별시 마포구,11440-00034,외주목어린이공원,어린이공원,서울특별시 마포구 성산동 587-18 일대,37.562772,126.907695,263.0,1980-12-23,2020-05-14,서울특별시,마포구
10376,서울특별시 마포구,11440-00035,성메어린이공원,어린이공원,서울특별시 마포구 성산동 667-1,37.568088,126.914754,640.0,2004-11-10,2020-05-14,서울특별시,마포구
10377,서울특별시 마포구,11440-00036,성황당어린이공원,어린이공원,서울특별시 마포구 성산동 147-5,37.568996,126.907334,1367.0,1971-05-05,2020-05-14,서울특별시,마포구
10378,서울특별시 마포구,11440-00037,큰길어린이공원,어린이공원,서울특별시 마포구 성산동 200-50,37.567750,126.908231,942.0,1970-03-26,2020-05-14,서울특별시,마포구
10379,서울특별시 마포구,11440-00038,쌍둥이어린이공원,어린이공원,서울특별시 마포구 성산동 200-335,37.565730,126.906759,905.0,1980-02-02,2020-05-14,서울특별시,마포구
10380,서울특별시 마포구,11440-00039,성사천어린이공원,어린이공원,서울특별시 마포구 성산동 199-11,37.565334,126.904856,166.0,1986-04-30,2020-05-14,서울특별시,마포구
10381,서울특별시 마포구,11440-00040,중동소어린이공원,어린이공원,서울특별시 마포구 중동 36-27,37.570632,126.9067005,779.0,1985-04-12,2020-05-14,서울특별시,마포구
10382,서울특별시 마포구,11440-00041,중동어린이공원,어린이공원,서울특별시 마포구 중동 228,37.568444,126.910444,377.0,1985-04-12,2020-05-14,서울특별시,마포구
10383,서울특별시 마포구,11440-00042,샘터어린이공원,어린이공원,서울특별시 마포구 중동 36-34,37.569870,126.906734,123.0,1986-04-30,2020-05-14,서울특별시,마포구
10384,서울특별시 마포구,11440-00043,개나리어린이공원,어린이공원,서울특별시 마포구 중동 40-5 일대,37.569866,126.909184,1481.0,1986-04-30,2020-05-14,서울특별시,마포구
10385,서울특별시 마포구,11440-00044,새누리어린이공원,어린이공원,서울특별시 마포구 상암동 1619,37.575462,126.898158,2897.0,2000-09-27,2020-05-14,서울특별시,마포구
10386,서울특별시 마포구,11440-00045,휴암어린이공원,어린이공원,서울특별시 마포구 상암동 14-5,37.577092,126.895682,921.0,2004-10-09,2020-05-14,서울특별시,마포구
10400,서울특별시 마포구,11440-00001,상암공원,근린공원,서울특별시 마포구 상암동 산26-39,37.578874,126.883114,161153.0,2000-09-27,2020-05-14,서울특별시,마포구
10401,서울특별시 마포구,11440-00002,매봉산공원,근린공원,서울특별시 마포구 상암동 1631,37.572886,126.892089,13137.0,2006-11-16,2020-05-14,서울특별시,마포구
10402,서울특별시 마포구,11440-00003,구룡공원,근린공원,서울특별시 마포구 상암동 1583,37.5827903434,126.883714899,14287.0,2000-09-27,2020-05-14,서울특별시,마포구
10403,서울특별시 마포구,11440-00004,와우공원,근린공원,서울특별시 마포구 창전동3-231 등 59필지,27.551606,126.929047,73590.0,1940-03-12,2020-05-14,서울특별시,마포구
10404,서울특별시 마포구,11440-00005,부엉이공원,근린공원,서울특별시 마포구 상암동1735,37.5847882175,126.8830892074,17640.0,2006-09-07,2020-05-14,서울특별시,마포구
10405,서울특별시 마포구,11440-00006,성산공원,근린공원,서울특별시 마포구 성산동산11-1 등 38필지,37.562015,126.909591,103962.0,1966-02-05,2020-05-14,서울특별시,마포구
10406,서울특별시 마포구,11440-00007,쌍룡산공원,근린공원,서울특별시 마포구 아현동 768,37.552946,126.950353,5791.0,2005-12-29,2020-05-14,서울특별시,마포구
10407,서울특별시 마포구,11440-00008,샛터공원,근린공원,서울특별시 마포구 성산동200-326 등 19필지,37.566233,126.906012,31100.0,1977-07-09,2020-05-14,서울특별시,마포구
10408,서울특별시 마포구,11440-00009,노고산공원,근린공원,서울특별시 마포구 대흥동 산1-30등17필지,37.552734,126.942271,528936.0,1940-03-12,2020-05-14,서울특별시,마포구
10409,서울특별시 마포구,11440-00010,큰더기어린이공원,어린이공원,서울특별시 마포구 공덕동 470-1,37.550143,126.953133,1949.0,2006-12-28,2020-05-14,서울특별시,마포구
10410,서울특별시 마포구,11440-00011,공덕역어린이공원,어린이공원,"서울특별시 마포구 공덕동 467-1,2,3",37.544846,126.951280,2435.0,1985-12-24,2020-05-14,서울특별시,마포구
10411,서울특별시 마포구,11440-00012,마포어린이공원,어린이공원,서울특별시 마포구 마포동 350-5,37.5358201586,126.943694,2030.0,1984-12-04,2020-05-14,서울특별시,마포구
10412,서울특별시 마포구,11440-00013,복사꽃어린이공원,어린이공원,서울특별시 마포구 도화동 533,37.538997,126.9463517097,1553.0,1980-05-19,2020-05-14,서울특별시,마포구
10413,서울특별시 마포구,11440-00014,도화소어린이공원,어린이공원,서울특별시 마포구 도화동 540,37.541067,126.9453426,1646.0,1985-12-24,2020-05-14,서울특별시,마포구
10414,서울특별시 마포구,11440-00015,삼개어린이공원,어린이공원,서울특별시 마포구 도화동 555-1,37.5403581705,126.9450800074,3029.0,1984-12-04,2020-05-14,서울특별시,마포구
10415,서울특별시 마포구,11440-00016,대흥어린이공원,어린이공원,서울특별시 마포구 대흥동 660-1,37.543693,126.943540,1486.0,1999-11-20,2020-05-14,서울특별시,마포구
10416,서울특별시 마포구,11440-00017,현석어린이공원,어린이공원,서울특별시 마포구 현석동 1-5,37.544319,126.933312,1622.0,2009-06-04,2020-05-14,서울특별시,마포구
10417,서울특별시 마포구,11440-00018,창전어린이공원,어린이공원,서울특별시 마포구 창전동 35-28,37.550165,126.929106,1185.0,1940-08-20,2020-05-14,서울특별시,마포구
10418,서울특별시 마포구,11440-00019,와우어린이공원,어린이공원,서울특별시 마포구 상수동 72-7,37.548831246,126.925367,2924.0,1961-07-14,2020-05-14,서울특별시,마포구
10448,서울특별시 강남구,11680-00131,도담공원,어린이공원,서울특별시 강남구 세곡동 548,,,4282.7,,2020-08-27,서울특별시,강남구
10546,서울특별시 강서구,11500-00108,다솔,어린이공원,서울특별시 강서구 공항동1361,37.554534,126.818395,2492.7,,2021-03-22,서울특별시,강서구
10671,서울특별시 강동구,11740-00023,천사공원,어린이공원,서울특별시 강동구 천호2동 363-5,37.5438093465,127.1284085671,1617.2,1976-04-22,2020-09-11,서울특별시,강동구
10672,서울특별시 강동구,11740-00024,고분다리공원,어린이공원,서울특별시 강동구 천호2동 300,37.5454050184,127.131821,1621.8,1976-04-22,2020-09-11,서울특별시,강동구
10673,서울특별시 강동구,11740-00025,동산공원,어린이공원,서울특별시 강동구 천호2동 305-11,37.547119,127.129682,1646.0,1976-04-22,2020-09-11,서울특별시,강동구
10674,서울특별시 강동구,11740-00026,광진공원,어린이공원,서울특별시 강동구 천호2동 338-19,37.542946,127.122505,1672.7,1976-04-22,2020-09-11,서울특별시,강동구
10675,서울특별시 강동구,11740-00027,천일골목공원,어린이공원,서울특별시 강동구 천호1동 21-192,37.5405287,127.1314181,233.0,1977-07-04,2020-09-11,서울특별시,강동구
10676,서울특별시 강동구,11740-00028,천호삼거리공원,어린이공원,서울특별시 강동구 천호1동 21-194,37.545489,127.138494,170.0,1977-07-04,2020-09-11,서울특별시,강동구
10677,서울특별시 강동구,11740-00029,천호큰골목공원,어린이공원,서울특별시 강동구 천호1동 21-197,37.545101,127.138573,586.0,1977-07-04,2020-09-11,서울특별시,강동구
10678,서울특별시 강동구,11740-00030,천암공원,어린이공원,서울특별시 강동구 천호1동 231-14,37.547844,127.136878,166.0,1977-07-04,2020-09-11,서울특별시,강동구
10679,서울특별시 강동구,11740-00031,성내공원,근린공원,서울특별시 강동구 성내1동 533,37.529486,127.126516,8929.0,1977-07-09,2020-09-11,서울특별시,강동구
10680,서울특별시 강동구,11740-00032,샛마을공원,근린공원,서울특별시 강동구 명일1동 288,37.550106,127.147099,11467.0,1979-11-07,2020-09-11,서울특별시,강동구
10681,서울특별시 강동구,11740-00033,화랑공원,어린이공원,서울특별시 강동구 천호2동 431-2,37.540033,127.123192,220.0,1980-03-27,2020-09-11,서울특별시,강동구
10682,서울특별시 강동구,11740-00034,꿈나래공원,어린이공원,서울특별시 강동구 고덕1동 536,37.5608275,127.153742,1500.0,1980-03-27,2020-09-11,서울특별시,강동구
10683,서울특별시 강동구,11740-00035,곰돌이공원,어린이공원,서울특별시 강동구 고덕1동 308,37.556235,127.154997,1983.0,1980-03-27,2020-09-11,서울특별시,강동구
10684,서울특별시 강동구,11740-00036,한우물공원,어린이공원,서울특별시 강동구 고덕2동 253,37.561635,127.162736,1500.0,1980-03-27,2020-09-11,서울특별시,강동구
10685,서울특별시 강동구,11740-00037,무지개공원,어린이공원,서울특별시 강동구 고덕2동 219,37.559162,127.164191,1967.5,1980-03-27,2020-09-11,서울특별시,강동구
10686,서울특별시 강동구,11740-00038,말우물공원,어린이공원,서울특별시 강동구 고덕2동 178,37.560012,127.169476,1619.1,1980-03-27,2020-09-11,서울특별시,강동구
10687,서울특별시 강동구,11740-00039,미리내공원,어린이공원,서울특별시 강동구 상일동 122,37.554712,127.167908,4286.2,1980-03-27,2020-09-11,서울특별시,강동구
10693,서울특별시 노원구,11350-00078,새  싹,어린이공원,서울특별시 노원구 중계 359-2,37.65101414,127.0750484,1516.9,,2020-07-13,서울특별시,노원구
10694,서울특별시 노원구,11350-00079,천  보,어린이공원,서울특별시 노원구 중계로 184,37.6511079247,127.0795991223,1504.1,,2020-07-13,서울특별시,노원구
10695,서울특별시 노원구,11350-00080,다람쥐,어린이공원,서울특별시 노원구 중계 360-3,37.64906384,127.0759529,1500.1,,2020-07-13,서울특별시,노원구
10696,서울특별시 노원구,11350-00081,광  석,어린이공원,서울특별시 노원구 중계동 364-11,37.649149,127.0803044,1603.1,,2020-07-13,서울특별시,노원구
10697,서울특별시 노원구,11350-00082,꿈동산,어린이공원,서울특별시 노원구 노원로22길 34,37.6463693750,127.0727769269,1491.6,,2020-07-13,서울특별시,노원구
10698,서울특별시 노원구,11350-00083,뻐꾸기,어린이공원,서울특별시 노원구 하계 256-3,37.6434450655,127.0733372081,1540.2,,2020-07-13,서울특별시,노원구
10699,서울특별시 노원구,11350-00084,앵무새,어린이공원,서울특별시 노원구 하계 251-13,37.63982633,127.0711668,1614.1,,2020-07-13,서울특별시,노원구
10700,서울특별시 노원구,11350-00085,이  화,어린이공원,서울특별시 노원구 중계 363-8,37.64702497,127.0799485,1550.7,,2020-07-13,서울특별시,노원구
10701,서울특별시 노원구,11350-00086,곰돌이,어린이공원,서울특별시 노원구 하계1동256-6,37.6413372,127.075646,1477.8,,2020-07-13,서울특별시,노원구
10702,서울특별시 노원구,11350-00087,갓바위,어린이공원,서울특별시 노원구 중계 369-6,37.65748165,127.0774348,1538.1,,2020-07-13,서울특별시,노원구
10703,서울특별시 노원구,11350-00088,국  화,어린이공원,서울특별시 노원구 하계 252-11,37.63675261,127.076206,1495.6,,2020-07-13,서울특별시,노원구
10704,서울특별시 노원구,11350-00089,매  봉,어린이공원,서울특별시 노원구 월계로55길 49,37.6332342,127.059006,1587.0,,2020-07-13,서울특별시,노원구
10705,서울특별시 노원구,11350-00090,나팔꽃,어린이공원,서울특별시 노원구 월계로 372,37.62924793,127.059665,3115.3,,2020-07-13,서울특별시,노원구
10706,서울특별시 노원구,11350-00091,연  촌,어린이공원,서울특별시 노원구 월계 322-4,37.62811819,127.0629493,1509.7,,2020-07-13,서울특별시,노원구
10707,서울특별시 노원구,11350-00092,비둘기,어린이공원,서울특별시 노원구 공릉 708-1,37.62992402,127.0689414,3382.6,,2020-07-13,서울특별시,노원구
10708,서울특별시 노원구,11350-00093,각  심,어린이공원,서울특별시 노원구 월계2동 555,37.62916163,127.0516036,4664.4,,2020-07-13,서울특별시,노원구
10709,서울특별시 노원구,11350-00094,햇 살,어린이공원,서울특별시 노원구 월계동 563,37.62684097,127.0509722,2040.7,,2020-07-13,서울특별시,노원구
10710,서울특별시 노원구,11350-00095,연  지,어린이공원,서울특별시 노원구 월계 564,37.62895749,127.056656,3847.1,,2020-07-13,서울특별시,노원구
10711,서울특별시 노원구,11350-00096,효  성,어린이공원,서울특별시 노원구 화랑로 556,37.621233,127.088325,1500.0,,2020-07-13,서울특별시,노원구
10712,서울특별시 노원구,11350-00097,초  안,어린이공원,서울특별시 노원구 월계 775-1,37.63311499,127.0519994543,1479.1,,2020-07-13,서울특별시,노원구
10713,서울특별시 노원구,11350-00098,안  골,어린이공원,서울특별시 노원구 월계 781-1,37.63175975,127.0523395,1473.9,,2020-07-13,서울특별시,노원구
10714,서울특별시 노원구,11350-00099,새마을,어린이공원,서울특별시 노원구 상계 1257-1,37.67970639,127.0524095,1307.8,,2020-07-13,서울특별시,노원구
10715,서울특별시 노원구,11350-00100,샘  터,어린이공원,서울특별시 노원구 상계동 1255-1,37.68082279,127.0542195,1500.0,,2020-07-13,서울특별시,노원구
10716,서울특별시 노원구,11350-00101,늘푸른,어린이공원,서울특별시 노원구 상계 1265-1,37.68184138,127.0569992927,1502.0,,2020-07-13,서울특별시,노원구
10717,서울특별시 노원구,11350-00102,샛  별,어린이공원,서울특별시 노원구 동일로250길 1,37.68246137,127.0567692,1500.0,,2020-07-13,서울특별시,노원구
10718,서울특별시 노원구,11350-00103,은하수,어린이공원,서울특별시 노원구 우이천로 102,37.63067857,127.0434525,1500.2,,2020-07-13,서울특별시,노원구
10719,서울특별시 노원구,11350-00104,코스모스,어린이공원,서울특별시 노원구 상계 1293-2,37.66816113,127.0812361,1385.7,,2020-07-13,서울특별시,노원구
